host_time_s,frame,t,dt,ia_mA,ib_mA,ic_mA,id_mA,iq_mA,vd_mV,vq_mV,theta_mrad,adc_a,adc_b,adc_c,flags,crc,pad
0.429806716,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.430355378,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.430904039,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.431451016,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.431999307,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.432555931,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.433107352,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.433654866,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.434203046,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.434751763,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.435300258,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.435849067,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.436395970,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.436944354,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.437493404,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.438041936,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.438590542,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.439137296,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.439685513,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.440233860,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.440782503,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.441331517,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.441878530,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.442426469,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.442975057,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.443523459,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.444072139,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.444618893,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.445167499,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.445715976,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.446264563,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.446812984,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.447360072,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.447908011,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.448456636,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.449005001,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.449554051,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.450101102,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.450649115,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.451197647,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.451746068,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.452294656,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.452841484,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.453390219,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.453938696,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.454487432,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.455035908,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.455582940,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.456130990,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.456679578,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.457228388,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.457777068,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.458323914,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.458872076,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.459420534,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.459969084,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.460517524,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.461064445,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.461624921,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.462176490,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.462725003,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.463273109,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.463821363,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.464369544,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.464916131,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.465465330,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.466014454,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.466563264,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.467112074,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.467659198,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.468207489,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.468756170,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.469305627,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.469854307,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.470401339,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.470949557,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.471498292,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.472047009,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.472595819,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.473143147,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.473691402,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.474240174,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.474788780,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.475346553,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.475894677,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.476443320,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.476992038,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.477541347,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.478090083,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.478638374,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.479186795,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.479730401,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.480278970,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.480827780,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.481375127,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.481923566,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.482472376,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.483021408,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.483570162,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.484117379,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.484665652,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.485214943,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.485764197,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.486313025,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.486860557,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.487408885,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.487957936,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.488506653,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.489055611,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.489603124,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.490151638,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.490700392,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.491249202,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.491797956,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.492345136,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.492893464,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.493442626,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.493991398,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.494540319,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.495087388,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.495635642,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.496184119,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.496727873,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.497276998,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.497823900,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.498372173,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.498920704,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.499469514,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.500018102,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.500565245,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.501113703,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.501662457,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.502210952,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.502759706,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.503306590,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.503854899,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.504403413,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.504952056,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.505500940,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.506047990,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.506596059,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.507144776,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.507693253,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.508252525,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.508802761,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.509361959,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.509913769,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.510461023,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.511009629,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.511558198,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.512107082,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.512656151,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.513204109,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.513752326,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.514301117,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.514849686,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.515398589,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.515945584,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.516493967,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.517042518,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.517603976,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.518155082,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.518702558,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.519250757,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.519799585,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.520348376,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.520897186,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.521445144,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.521992824,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.522541022,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.523088906,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.523637271,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.524184359,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.524732817,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.525281793,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.525830936,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.526379598,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.526926685,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.527474940,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.528023879,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.528572466,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.529122369,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.529669549,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.530218822,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.530767724,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.531318441,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.531867306,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.532414301,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.532963037,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.533511958,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.534061175,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.534624521,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.535389885,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.535963713,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.536532022,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.537096887,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.537644753,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.538194581,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.538744020,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.539293534,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.539842140,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.540389190,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.540937389,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.541486476,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.542034971,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.542583929,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.543130757,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.543679030,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.544227469,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.544776038,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.545325015,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.545871991,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.546421208,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.546970148,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.547518568,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.548067193,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.548613984,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.549162498,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.549728844,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.550289302,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.550844908,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.551403069,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.551954990,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.552503911,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.553052610,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.553601790,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.554148933,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.554697520,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.555246312,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.555794788,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.556343468,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.556890241,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.557438865,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.557987508,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.558536225,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.559084739,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.559631975,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.560206377,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.560751705,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.561301292,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.561849973,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.562397023,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.562945092,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.563493772,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.564042230,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.564590910,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.565138016,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.565686363,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.566235024,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.566783816,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.567332514,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.567879657,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.568427856,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.568976703,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.569525827,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.570074118,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.570620502,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.571168256,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.571716474,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.572264431,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.572812686,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.573360347,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.573908898,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.574457559,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.575006406,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.575555197,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.576102377,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.576650465,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.577199960,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.577748603,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.578297542,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.578844556,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.579392939,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.579942027,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.580490911,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.581039683,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.581587271,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.582135581,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.582684594,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.583233459,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.583782158,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.584329282,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.584877518,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.585426754,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.585974823,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.586524558,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.587071794,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.587620345,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.588168876,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.588717594,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.589266570,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.589813935,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.590361930,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.591035739,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.591587011,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.592143803,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.592695853,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.593245681,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.593792972,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.594341616,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.594890740,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.595439291,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.595988248,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.596535243,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.597084183,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.597633233,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.598188654,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.598737890,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.599286570,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.599835416,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.600384337,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.600933073,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.601480734,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.602047451,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.602597576,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.603146330,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.603695177,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.604242357,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.604790556,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.605339736,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.605887768,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
